Date,Residential,Workplace,Transit,Retail,Park,Grocery,Humid,Precip,Sun,Temp,Wind
2020-07-07,2.7142857142857144,-26.285714285714285,-16,13.428571428571429,159.85714285714286,2.857142857142857,80.82420382556252,2.4001469855216415,12.451615213103508,14.964292685143855,8.126578426662089
2020-07-08,2.857142857142857,-27.857142857142858,-16.285714285714285,13.714285714285714,169.57142857142858,2.2857142857142856,79.8010729306925,2.1935813991666526,13.513368677030886,14.567502896147774,8.198084350287578
2020-07-09,3,-29.142857142857142,-16.428571428571427,13.571428571428571,178.71428571428572,1.5714285714285714,80.12807431095474,2.21165254534195,13.386431511632182,14.29019380183475,7.964803639452519
2020-07-10,3.2857142857142856,-30.428571428571427,-17.285714285714285,13.142857142857142,182.85714285714286,1.1428571428571428,80.65059454434454,2.135332708765344,14.018378891175717,14.071060959268744,7.8954407559592
2020-07-11,3,-30.142857142857142,-15.428571428571429,14,200.85714285714286,1.2857142857142858,77.42916597291597,1.1173085386499004,17.62758218787901,13.853279804253546,7.7224050416734835
2020-07-12,2.7142857142857144,-30.285714285714285,-14.285714285714286,14.428571428571429,213.42857142857142,1.2857142857142858,76.25583744958745,0.8204979931592418,18.263191162237987,13.582033372141467,7.179810368348476
2020-07-13,2.7142857142857144,-31.857142857142858,-13.571428571428571,15.428571428571429,238.28571428571428,1.4285714285714286,76.19924623643159,0.6155249490809781,18.242653279068524,13.73454833767592,6.223093658502697
2020-07-14,3,-33.57142857142857,-13.714285714285714,15.857142857142858,249.85714285714286,1.4285714285714286,77.92091900810436,0.9316485911422124,17.120214089217125,14.018138860628147,5.6508205612296
2020-07-15,3.4285714285714284,-35.285714285714285,-14.285714285714286,16.142857142857142,258.7142857142857,1.4285714285714286,79.49571458289994,1.026455812738254,15.619298338301375,14.2644609339449,5.268981335640373
2020-07-16,3.7142857142857144,-37,-14.428571428571429,16.714285714285715,272.2857142857143,1.5714285714285714,80.21925955644491,0.9998815646179532,15.323273049487625,14.553588340226558,5.218293504952543
2020-07-17,3.5714285714285716,-38.57142857142857,-13.714285714285714,17.142857142857142,300.42857142857144,1.2857142857142858,79.97743865592835,0.748918066808173,17.355016146134567,15.069414610394869,4.875794759736407
2020-07-18,3.2857142857142856,-38.714285714285715,-12.857142857142858,17,316.14285714285717,1,80.96921459335647,0.7121912121738736,16.374933728552154,15.729625614315406,4.272822019915841
2020-07-19,3.142857142857143,-38.857142857142854,-12.571428571428571,17,324.42857142857144,1,81.59108024783082,0.8600771947359126,15.875570772667459,16.306716105923712,3.8145108282894324
2020-07-20,3.142857142857143,-39.285714285714285,-12.857142857142858,17.428571428571427,326.14285714285717,1.4285714285714286,81.25369690695777,0.9662287436691516,16.204177615862402,16.406216611402787,4.04939129911956
2020-07-21,3,-39.714285714285715,-12.571428571428571,18.428571428571427,341.14285714285717,1.8571428571428572,78.48874981701069,0.45004032978499914,18.84257047300526,16.37509325780603,4.312460082188343
2020-07-22,2.857142857142857,-40.142857142857146,-12.285714285714286,19,349.42857142857144,2,76.23392778718866,0.3290248346980755,21.128857103041888,16.342379340517645,4.418981847460109
2020-07-23,3,-40.57142857142857,-13,18.857142857142858,343.2857142857143,1.8571428571428572,75.95112355438442,0.8186019155304082,20.41903567447046,16.238244335451796,4.650853540581802
2020-07-24,3.5714285714285716,-41,-14.285714285714286,18.714285714285715,325.57142857142856,2,76.65736348997218,1.2397927209511852,18.234053989488775,16.188112458001466,5.247491164230295
2020-07-25,3.857142857142857,-41.142857142857146,-14.714285714285714,18.857142857142858,319.14285714285717,1.8571428571428572,77.12114310809963,1.3693796173294548,17.731764612199395,15.89952632743453,5.303936126273084
2020-07-26,4.285714285714286,-41.57142857142857,-15.857142857142858,18.428571428571427,304.57142857142856,1.5714285714285714,78.01316634251417,1.9697912850268369,17.51546822742475,15.709872512624608,5.689667952820127
