Date,Residential,Workplace,Transit,Retail,Park,Grocery,Humid,Precip,Sun,Temp,Wind
2020-09-20,-1,-3,-16,3,112,-8,92.22557814992025,0.07797619047619048,14.297500000000005,12.187879645349954,2.2107626705653023
2020-09-21,3,-20,-19,1,123,-6,89.53119027711419,0.0642857142857143,13.746904761904753,11.523343407021505,2.1929346720107596
2020-09-22,3,-19,-19,0,148,-4,85.16737258953168,0.03079710144927536,20.675166666666662,14.926434855467114,2.876357623857624
2020-09-23,4,-18,-21,-4,111,-6,85.45738636363636,0.6916666666666667,16.56,15.424417562724015,4.668703703703704
2020-09-24,4,-18,-23,-4,86,-4,76.86240118577075,1.7319643184736742,14.40884057971015,15.23138538257751,7.855935990338166
2020-09-25,5,-20,-27,-13,39,-9,90.87451715774344,6.137060257749914,0.7583333333333335,12.725009739753778,4.737244363929147
2020-09-26,1,-3,-22,-10,74,-5,90.30378787878787,0.7400018345257751,1.0325000000000002,13.309516129032255,5.369435185185187
2020-09-27,1,-2,-20,0,90,-9,89.6043388429752,0.752929292929293,8.055000000000001,16.781956663408256,6.060862794612797
2020-09-28,5,-18,-24,-5,64,-8,90.6578557312253,0.35377497062279667,2.311666666666667,14.49314710924106,4.014043880837359
2020-09-29,4,-17,-21,-1,100,-4,83.55159749670618,0.12290409121395028,12.661666666666678,13.721665108306041,4.636289855072462
2020-09-30,3,-16,-20,7,76,3,89.23459022038568,0.08333333333333329,7.2716666666666665,14.199531606386428,4.220782828282827
2020-10-01,3,-16,-22,4,67,4,88.41761363636364,0.6858225108225109,6.894166666666665,14.126586021505377,7.71401851851852
2020-10-02,4,-17,-23,0,58,2,87.1419631093544,1.255763888888889,3.411666666666667,14.813724092254967,7.08905032206119
2020-10-03,1,-4,-19,-1,66,1,85.63939393939394,0.38145539906103293,3.112500000000003,15.296111111111093,9.976916666666684
2020-10-04,1,-4,-22,9,60,-3,86.19587320574162,5.5282163742690065,6.3791666666666655,13.35081824184118,5.868167641325534
2020-10-05,3,-17,-20,5,81,0,82.8691829004329,1.1862947658402203,10.329166666666673,11.762666410650281,5.679596560846559
2020-10-06,4,-17,-21,5,67,2,91.19350296442688,1.68328313253012,5.504166666666667,11.893890836839628,5.822273752012883
