Date,Kommune,Transit,Residential,Retail,Workplace
2021-01-08,Nyborg,-53,14,-45,-36
2021-01-08,Odder,-53,16,-45,-41
2021-01-08,Odense,-66,17,-52,-42
2021-01-08,Odsherred,-56,15,-38,-39
2021-01-08,Randers,-51,16,-36,-40
2021-01-08,Rebild,-54,18,-47,-40
2021-01-08,Ringkøbing-Skjern,-52,14,-47,-31
2021-01-08,Ringsted,-53,16,-39,-42
2021-01-08,Rødovre,-51,19,-57,-47
2021-01-08,Roskilde,-61,20,-49,-49
2021-01-08,Rudersdal,-51,22,-39,-56
2021-01-08,Samsø,-53,16,-45,-39
2021-01-08,Silkeborg,-49,17,-31,-34
2021-01-08,Skanderborg,-55,19,-33,-43
2021-01-08,Skive,-45,14,-39,-32
2021-01-08,Slagelse,-55,15,-47,-42
2021-01-08,Solrød,-54,15,-38,-49
2021-01-08,Sønderborg,-50,16,-54,-38
2021-01-08,Sorø,-56,16,-38,-40
2021-01-08,Stevns,-53,16,-38,-39
2021-01-08,Struer,-38,16,-45,-32
2021-01-08,Svendborg,-46,14,-48,-38
2021-01-08,Syddjurs,-61,15,-45,-37
2021-01-08,Tårnby,-76,18,-37,-46
2021-01-08,Thisted,-53,14,-45,-31
2021-01-08,Tønder,-57,13,-46,-30
2021-01-08,Vallensbæk,-38,20,-52,-47
2021-01-08,Varde,-59,13,-32,-31
2021-01-08,Vejen,-55,15,-44,-30
2021-01-08,Vejle,-52,16,-43,-39
2021-01-08,Vesthimmerlands,-53,15,-39,-34
2021-01-08,Viborg,-48,15,-55,-31
2021-01-08,Vordingborg,-47,14,-25,-41
2021-01-09,Aabenraa,-28,9,-51,-12
2021-01-09,Aalborg,-56,10,-58,-20
2021-01-09,Aarhus,-59,11,-59,-27
2021-01-09,Ærø,-52,9,-50,-18
2021-01-09,Albertslund,-53,10,-55,-18
2021-01-09,Allerød,-54,10,-55,-25
2021-01-09,Assens,-52,9,-50,-14
2021-01-09,Ballerup,-20,10,-51,-27
2021-01-09,Billund,-83,9,-50,-16
2021-01-09,Bornholm,-42,10,-49,-26
2021-01-09,Brøndby,-35,10,-25,-20
2021-01-09,Brønderslev,-52,9,-51,-28
2021-01-09,Dragør,-56,10,-55,-25
2021-01-09,Egedal,-55,10,-44,-14
2021-01-09,Esbjerg,-43,10,-57,-24
2021-01-09,Faaborg-Midtfyn,-52,9,-31,-14
2021-01-09,Fanø,-52,9,-50,-18
2021-01-09,Favrskov,-48,9,-51,-19
2021-01-09,Faxe,-45,9,-45,-20
2021-01-09,Fredensborg,-55,10,-34,-21
2021-01-09,Fredericia,-72,9,-47,-18
2021-01-09,Frederiksberg,-46,10,-60,-26
2021-01-09,Frederikshavn,-45,9,-53,-27
2021-01-09,Frederikssund,-45,10,-55,-16
2021-01-09,Furesø,-30,10,-21,-21
2021-01-09,Gentofte,-39,10,-42,-26
2021-01-09,Gladsaxe,-51,10,-23,-28
2021-01-09,Glostrup,-47,10,-67,-16
2021-01-09,Greve,-36,9,-37,-25
2021-01-09,Gribskov,-56,10,-55,-16
2021-01-09,Guldborgsund,-41,9,-42,-21
2021-01-09,Haderslev,-34,9,-36,-11
2021-01-09,Halsnæs,-56,10,-55,-26
2021-01-09,Hedensted,-48,9,-51,-11
2021-01-09,Helsingør,-56,10,-39,-25
2021-01-09,Herlev,-59,10,-56,-25
2021-01-09,Herning,-48,9,-59,-24
2021-01-09,Hillerød,-56,10,-48,-25
2021-01-09,Hjørring,-59,9,-57,-19
2021-01-09,Høje-Taastrup,-43,10,-67,-18
2021-01-09,Holbæk,-44,9,-50,-15
2021-01-09,Holstebro,-40,9,-44,-26
2021-01-09,Horsens,-33,9,-52,-20
2021-01-09,Hørsholm,-44,10,-55,-25
2021-01-09,Hvidovre,-48,10,-23,-23
2021-01-09,Ikast-Brande,-48,9,-51,-17
2021-01-09,Ishøj,-47,10,-27,-24
2021-01-09,Jammerbugt,-52,9,-51,-25
2021-01-09,Kalundborg,-36,9,-53,-19
2021-01-09,Kerteminde,-52,9,-50,-18
2021-01-09,København,-59,10,-66,-30
2021-01-09,Køge,-49,9,-52,-18
2021-01-09,Kolding,-46,9,-55,-14
2021-01-09,Læsø,-52,9,-51,-21
2021-01-09,Langeland,-52,9,-50,-18
2021-01-09,Lejre,-45,9,-45,-20
2021-01-09,Lemvig,-48,9,-51,-21
2021-01-09,Lolland,-51,9,-45,-17
2021-01-09,Lyngby-Taarbæk,-35,10,-65,-35
2021-01-09,Mariagerfjord,-48,9,-51,-21
2021-01-09,Middelfart,-36,9,-29,-15
2021-01-09,Morsø,-52,9,-51,-21
2021-01-09,Næstved,-36,9,-42,-20
2021-01-09,Norddjurs,-48,9,-51,-11
2021-01-09,Nordfyns,-52,9,-50,-2
2021-01-09,Nyborg,-42,9,-50,-24
2021-01-09,Odder,-48,9,-51,-21
2021-01-09,Odense,-69,10,-61,-27
2021-01-09,Odsherred,-41,9,-45,-19
2021-01-09,Randers,-42,9,-44,-23
2021-01-09,Rebild,-52,9,-51,-9
2021-01-09,Ringkøbing-Skjern,-48,9,-47,-13
2021-01-09,Ringsted,-49,9,-58,-32
2021-01-09,Rødovre,-59,10,-67,-26
2021-01-09,Roskilde,-55,9,-54,-27
2021-01-09,Rudersdal,-34,10,-55,-19
2021-01-09,Samsø,-48,9,-51,-21
2021-01-09,Silkeborg,-32,9,-41,-17
2021-01-09,Skanderborg,-49,9,-35,-20
2021-01-09,Skive,-48,9,-40,-23
2021-01-09,Slagelse,-44,9,-56,-27
2021-01-09,Solrød,-45,9,-45,-21
2021-01-09,Sønderborg,-21,9,-62,-10
2021-01-09,Sorø,-45,9,-45,-13
2021-01-09,Stevns,-45,9,-45,-37
2021-01-09,Struer,-48,9,-51,-21
2021-01-09,Svendborg,-27,9,-51,-24
2021-01-09,Syddjurs,-43,9,-51,-13
2021-01-09,Tårnby,-75,10,-42,-30
2021-01-09,Thisted,-52,9,-43,-19
2021-01-09,Tønder,-52,9,-50,-7
2021-01-09,Vallensbæk,-56,10,-55,-25
2021-01-09,Varde,-52,9,-39,-12
2021-01-09,Vejen,-52,9,-31,-3
2021-01-09,Vejle,-47,9,-49,-23
2021-01-09,Vesthimmerlands,-52,9,-36,-21
2021-01-09,Viborg,-50,9,-57,-16
2021-01-09,Vordingborg,-37,9,-29,-19
2021-01-10,Aabenraa,-45,8,-51,-17
2021-01-10,Aalborg,-50,8,-48,-21
2021-01-10,Aarhus,-58,9,-54,-26
2021-01-10,Ærø,-54,8,-39,-20
2021-01-10,Albertslund,-51,9,-54,-28
2021-01-10,Allerød,-62,9,-54,-27
2021-01-10,Assens,-54,8,-39,-11
2021-01-10,Ballerup,-21,9,-47,-29
2021-01-10,Billund,-69,8,-39,-20
2021-01-10,Bornholm,-50,9,-54,-20
2021-01-10,Brøndby,-32,9,-54,-26
2021-01-10,Brønderslev,-53,7,-41,-19
2021-01-10,Dragør,-62,9,-54,-27
2021-01-10,Egedal,-50,9,-54,-27
2021-01-10,Esbjerg,-42,7,-49,-22
2021-01-10,Faaborg-Midtfyn,-40,8,-39,-24
2021-01-10,Fanø,-54,8,-39,-20
2021-01-10,Favrskov,-49,8,-40,-15
2021-01-10,Faxe,-48,7,-39,-17
2021-01-10,Fredensborg,-61,9,-54,-16
2021-01-10,Fredericia,-69,8,-39,-13
2021-01-10,Frederiksberg,-54,9,-63,-28
2021-01-10,Frederikshavn,-53,7,-36,-23
2021-01-10,Frederikssund,-43,9,-54,-17
2021-01-10,Furesø,-49,9,-54,-24
2021-01-10,Gentofte,-47,9,-56,-37
2021-01-10,Gladsaxe,-48,9,-16,-25
2021-01-10,Glostrup,-48,9,-62,-27
2021-01-10,Greve,-35,7,-37,-25
2021-01-10,Gribskov,-62,9,-54,-19
2021-01-10,Guldborgsund,-34,7,-28,-22
2021-01-10,Haderslev,-49,8,-39,-16
2021-01-10,Halsnæs,-62,9,-54,-22
2021-01-10,Hedensted,-49,8,-40,-18
2021-01-10,Helsingør,-61,9,-35,-23
2021-01-10,Herlev,-63,9,-59,-21
2021-01-10,Herning,-50,6,-43,-24
2021-01-10,Hillerød,-62,9,-44,-29
2021-01-10,Hjørring,-65,7,-42,-17
2021-01-10,Høje-Taastrup,-44,9,-68,-23
2021-01-10,Holbæk,-43,7,-44,-19
2021-01-10,Holstebro,-36,8,-33,-22
2021-01-10,Horsens,-35,7,-38,-16
2021-01-10,Hørsholm,-55,9,-54,-27
2021-01-10,Hvidovre,-46,9,-30,-27
2021-01-10,Ikast-Brande,-49,8,-40,-28
2021-01-10,Ishøj,-51,9,-31,-29
2021-01-10,Jammerbugt,-53,7,-41,-22
2021-01-10,Kalundborg,-29,7,-39,-17
2021-01-10,Kerteminde,-54,8,-39,-20
2021-01-10,København,-65,10,-64,-29
2021-01-10,Køge,-57,7,-51,-19
2021-01-10,Kolding,-54,8,-49,-12
2021-01-10,Læsø,-53,7,-41,-21
2021-01-10,Langeland,-54,8,-39,-20
2021-01-10,Lejre,-48,7,-39,-21
2021-01-10,Lemvig,-49,8,-40,-21
2021-01-10,Lolland,-47,7,-39,-8
2021-01-10,Lyngby-Taarbæk,-45,9,-69,-32
2021-01-10,Mariagerfjord,-55,7,-41,-19
2021-01-10,Middelfart,-50,8,-39,-20
2021-01-10,Morsø,-53,7,-41,-21
2021-01-10,Næstved,-38,8,-38,-19
2021-01-10,Norddjurs,-49,8,-40,-15
2021-01-10,Nordfyns,-54,8,-39,-15
2021-01-10,Nyborg,-46,8,-39,-28
2021-01-10,Odder,-49,8,-40,-21
2021-01-10,Odense,-64,9,-53,-25
2021-01-10,Odsherred,-61,7,-39,-18
2021-01-10,Randers,-44,8,-31,-22
2021-01-10,Rebild,-53,7,-41,-26
2021-01-10,Ringkøbing-Skjern,-49,8,-28,-22
2021-01-10,Ringsted,-58,7,-52,-33
2021-01-10,Rødovre,-61,9,-67,-30
2021-01-10,Roskilde,-59,7,-48,-21
2021-01-10,Rudersdal,-42,9,-26,-29
2021-01-10,Samsø,-49,8,-40,-21
2021-01-10,Silkeborg,-32,7,-23,-12
2021-01-10,Skanderborg,-46,8,-30,-16
2021-01-10,Skive,-49,8,-40,-20
2021-01-10,Slagelse,-50,7,-47,-24
2021-01-10,Solrød,-48,7,-39,-21
2021-01-10,Sønderborg,-32,8,-53,-24
2021-01-10,Sorø,-48,7,-39,-14
2021-01-10,Stevns,-48,7,-39,-21
2021-01-10,Struer,-49,8,-40,-21
2021-01-10,Svendborg,-45,8,-39,-22
2021-01-10,Syddjurs,-65,8,-40,-14
2021-01-10,Tårnby,-77,9,-46,-32
2021-01-10,Thisted,-50,7,-41,-17
2021-01-10,Tønder,-54,8,-39,-23
2021-01-10,Vallensbæk,-62,9,-54,-27
2021-01-10,Varde,-54,8,-39,-12
2021-01-10,Vejen,-54,8,-39,-8
2021-01-10,Vejle,-51,8,-36,-24
2021-01-10,Vesthimmerlands,-53,7,-28,-26
2021-01-10,Viborg,-48,7,-44,-14
2021-01-10,Vordingborg,-36,7,-39,-17
2021-01-11,Aabenraa,-40,13,-43,-32
2021-01-11,Aalborg,-60,17,-45,-44
2021-01-11,Aarhus,-55,18,-48,-50
2021-01-11,Ærø,-54,14,-39,-36
2021-01-11,Albertslund,-51,15,-48,-42
2021-01-11,Allerød,-63,22,-48,-56
2021-01-11,Assens,-38,12,-39,-34
2021-01-11,Ballerup,-44,17,-45,-49
2021-01-11,Billund,-80,13,-39,-34
2021-01-11,Bornholm,-43,13,-48,-33
2021-01-11,Brøndby,-48,15,-22,-42
2021-01-11,Brønderslev,-50,14,-43,-42
2021-01-11,Dragør,-61,18,-48,-55
2021-01-11,Egedal,-60,19,-48,-52
2021-01-11,Esbjerg,-44,13,-48,-37
2021-01-11,Faaborg-Midtfyn,-38,14,-31,-33
2021-01-11,Fanø,-54,14,-39,-36
2021-01-11,Favrskov,-60,15,-39,-42
2021-01-11,Faxe,-43,15,-35,-38
2021-01-11,Fredensborg,-55,18,-48,-49
2021-01-11,Fredericia,-66,14,-37,-33
2021-01-11,Frederiksberg,-58,21,-53,-58
2021-01-11,Frederikshavn,-46,13,-50,-37
2021-01-11,Frederikssund,-55,15,-46,-43
2021-01-11,Furesø,-58,19,-26,-54
2021-01-11,Gentofte,-52,22,-49,-59
2021-01-11,Gladsaxe,-58,19,-48,-50
2021-01-11,Glostrup,-51,15,-58,-43
2021-01-11,Greve,-34,16,-28,-48
2021-01-11,Gribskov,-50,16,-48,-45
2021-01-11,Guldborgsund,-49,13,-33,-36
2021-01-11,Haderslev,-44,13,-31,-32
2021-01-11,Halsnæs,-40,14,-48,-41
2021-01-11,Hedensted,-50,14,-39,-31
2021-01-11,Helsingør,-53,16,-30,-46
2021-01-11,Herlev,-60,17,-47,-46
2021-01-11,Herning,-47,15,-42,-35
2021-01-11,Hillerød,0,18,-39,-49
2021-01-11,Hjørring,-49,14,-50,-39
2021-01-11,Høje-Taastrup,-54,16,-49,-44
2021-01-11,Holbæk,-56,14,-37,-40
2021-01-11,Holstebro,-42,13,-35,-33
2021-01-11,Horsens,-37,14,-35,-36
2021-01-11,Hørsholm,-50,18,-48,-58
2021-01-11,Hvidovre,-54,17,-29,-48
2021-01-11,Ikast-Brande,-60,15,-39,-33
2021-01-11,Ishøj,-44,13,-32,-40
2021-01-11,Jammerbugt,-55,14,-43,-39
2021-01-11,Kalundborg,-42,13,-46,-31
2021-01-11,Kerteminde,-54,12,-39,-34
2021-01-11,København,-62,21,-58,-56
2021-01-11,Køge,-56,16,-39,-44
2021-01-11,Kolding,-47,14,-41,-32
2021-01-11,Læsø,-55,15,-43,-41
2021-01-11,Langeland,-54,14,-39,-27
2021-01-11,Lejre,-55,17,-35,-48
2021-01-11,Lemvig,-50,15,-39,-35
2021-01-11,Lolland,-40,12,-35,-30
2021-01-11,Lyngby-Taarbæk,-62,21,-67,-59
2021-01-11,Mariagerfjord,-48,14,-43,-36
2021-01-11,Middelfart,-48,13,-39,-36
2021-01-11,Morsø,-55,15,-43,-38
2021-01-11,Næstved,-46,14,-32,-37
2021-01-11,Norddjurs,-50,11,-39,-32
2021-01-11,Nordfyns,-54,13,-39,-34
2021-01-11,Nyborg,-44,14,-39,-35
2021-01-11,Odder,-50,14,-39,-38
2021-01-11,Odense,-64,16,-45,-43
2021-01-11,Odsherred,-46,12,-35,-36
2021-01-11,Randers,-52,15,-24,-41
2021-01-11,Rebild,-55,17,-43,-42
2021-01-11,Ringkøbing-Skjern,-49,13,-39,-31
2021-01-11,Ringsted,-52,15,-38,-42
2021-01-11,Rødovre,-59,17,-52,-48
2021-01-11,Roskilde,-64,19,-40,-50
2021-01-11,Rudersdal,-57,21,-48,-56
2021-01-11,Samsø,-50,15,-39,-40
2021-01-11,Skanderborg,-51,18,-31,-43
2021-01-11,Skive,-43,13,-30,-35
2021-01-11,Slagelse,-54,15,-45,-42
2021-01-11,Solrød,-42,14,-35,-50
2021-01-11,Sønderborg,-51,14,-49,-38
2021-01-11,Sorø,-56,15,-35,-40
2021-01-11,Stevns,-52,13,-35,-40
2021-01-11,Struer,-50,15,-39,-34
2021-01-11,Svendborg,-42,13,-50,-38
2021-01-11,Syddjurs,-54,14,-39,-37
2021-01-11,Tårnby,-75,17,-43,-49
2021-01-11,Thisted,-59,13,-43,-35
2021-01-11,Tønder,-41,11,-39,-32
2021-01-11,Vallensbæk,-54,18,-48,-51
2021-01-11,Varde,-62,12,-21,-31
2021-01-11,Vejen,-47,14,-39,-29
2021-01-11,Vejle,-54,15,-33,-38
2021-01-11,Vesthimmerlands,-54,12,-45,-33
2021-01-11,Viborg,-45,15,-51,-32
2021-01-11,Vordingborg,-43,14,-35,-39
2021-01-12,Aabenraa,-36,12,-38,-32
2021-01-12,Aalborg,-55,15,-42,-41
2021-01-12,Aarhus,-53,17,-46,-50
2021-01-12,Ærø,-51,13,-36,-36
2021-01-12,Albertslund,-50,15,-45,-41
2021-01-12,Allerød,-58,20,-45,-55
2021-01-12,Assens,-35,12,-36,-36
2021-01-12,Ballerup,-38,17,-40,-49
2021-01-12,Billund,-74,13,-36,-36
2021-01-12,Bornholm,-38,10,-45,-31
2021-01-12,Brøndby,-40,14,-19,-38
2021-01-12,Brønderslev,-40,13,-23,-39
2021-01-12,Dragør,-57,17,-45,-53
2021-01-12,Egedal,-58,18,-45,-52
2021-01-12,Esbjerg,-43,13,-46,-38
2021-01-12,Faaborg-Midtfyn,-23,12,-24,-33
2021-01-12,Fanø,-51,13,-36,-36
2021-01-12,Favrskov,-51,14,-39,-42
2021-01-12,Faxe,-46,13,-34,-38
2021-01-12,Fredensborg,-55,16,-45,-49
2021-01-12,Fredericia,-66,14,-36,-35
2021-01-12,Frederiksberg,-51,20,-50,-57
2021-01-12,Frederikshavn,-31,12,-44,-32
2021-01-12,Frederikssund,-47,15,-41,-41
2021-01-12,Furesø,-55,19,-22,-53
2021-01-12,Gentofte,-42,20,-41,-57
2021-01-12,Gladsaxe,-56,18,-7,-50
2021-01-12,Glostrup,-50,16,-57,-44
2021-01-12,Greve,-34,16,-31,-47
2021-01-12,Gribskov,-47,14,-45,-43
2021-01-12,Guldborgsund,-44,11,-33,-35
2021-01-12,Haderslev,-40,11,-22,-33
2021-01-12,Halsnæs,-36,13,-45,-39
2021-01-12,Hedensted,-46,13,-39,-32
2021-01-12,Helsingør,-41,15,-19,-45
2021-01-12,Herlev,-55,18,-45,-47
2021-01-12,Herning,-47,14,-42,-35
2021-01-12,Hillerød,3,18,-37,-48
2021-01-12,Hjørring,-39,12,-46,-36
2021-01-12,Høje-Taastrup,-52,15,-49,-44
2021-01-12,Holbæk,-53,13,-37,-38
2021-01-12,Holstebro,-38,12,-30,-33
2021-01-12,Horsens,-33,14,-36,-35
2021-01-12,Hørsholm,-54,17,-45,-56
2021-01-12,Hvidovre,-49,16,-22,-45
2021-01-12,Ikast-Brande,-54,13,-39,-35
2021-01-12,Ishøj,-39,12,-27,-38
2021-01-12,Jammerbugt,-48,13,-39,-35
2021-01-12,Kalundborg,-33,12,-46,-30
2021-01-12,Kerteminde,-51,11,-36,-33
2021-01-12,København,-58,20,-56,-54
2021-01-12,Køge,-50,15,-38,-43
2021-01-12,Kolding,-40,13,-42,-32
2021-01-12,Læsø,-48,13,-39,-37
2021-01-12,Langeland,-51,13,-36,-26
2021-01-12,Lejre,-44,16,-34,-46
2021-01-12,Lemvig,-46,14,-39,-35
2021-01-12,Lolland,-32,10,-34,-27
2021-01-12,Lyngby-Taarbæk,-57,20,-66,-58
2021-01-12,Mariagerfjord,-44,13,-39,-33
2021-01-12,Middelfart,-45,13,-21,-38
2021-01-12,Morsø,-48,13,-39,-31
2021-01-12,Næstved,-41,14,-29,-36
2021-01-12,Norddjurs,-46,10,-39,-32
2021-01-12,Nordfyns,-51,12,-36,-34
2021-01-12,Nyborg,-48,12,-36,-38
2021-01-12,Odder,-46,14,-39,-40
2021-01-12,Odense,-63,15,-42,-42
2021-01-12,Odsherred,-44,12,-34,-34
2021-01-12,Randers,-46,13,-26,-40
2021-01-12,Rebild,-48,15,-39,-37
2021-01-12,Ringkøbing-Skjern,-44,12,-46,-31
2021-01-12,Ringsted,-49,14,-32,-42
2021-01-12,Rødovre,-45,16,-51,-46
2021-01-12,Roskilde,-59,18,-41,-50
2021-01-12,Rudersdal,-49,21,-45,-56
2021-01-12,Samsø,-46,14,-39,-40
2021-01-12,Skanderborg,-46,17,-26,-45
2021-01-12,Skive,-38,12,-33,-34
2021-01-12,Slagelse,-48,13,-38,-40
2021-01-12,Solrød,-51,13,-34,-46
2021-01-12,Sønderborg,-46,13,-46,-39
2021-01-12,Sorø,-57,14,-34,-40
2021-01-12,Stevns,-47,14,-34,-37
2021-01-12,Struer,-46,12,-39,-36
2021-01-12,Svendborg,-36,12,-41,-38
2021-01-12,Syddjurs,-45,14,-39,-37
2021-01-12,Tårnby,-75,16,-37,-50
2021-01-12,Thisted,-54,12,-39,-31
2021-01-12,Tønder,-51,11,-36,-35
2021-01-12,Vallensbæk,-54,17,-45,-52
2021-01-12,Varde,-55,12,-23,-32
2021-01-12,Vejen,-48,13,-36,-30
2021-01-12,Vejle,-48,15,-33,-38
2021-01-12,Vesthimmerlands,-51,10,-35,-30
2021-01-12,Viborg,-39,14,-50,-32
2021-01-12,Vordingborg,-44,12,-34,-38
2021-01-13,Aabenraa,-47,12,-46,-33
2021-01-13,Aalborg,-56,16,-47,-41
2021-01-13,Aarhus,-57,18,-51,-51
2021-01-13,Ærø,-54,13,-42,-36
2021-01-13,Albertslund,-48,14,-49,-40
2021-01-13,Allerød,-64,21,-49,-55
2021-01-13,Assens,-37,13,-42,-35
2021-01-13,Ballerup,-42,17,-45,-48
2021-01-13,Billund,-77,13,-42,-36
2021-01-13,Bornholm,-44,12,-49,-33
2021-01-13,Brøndby,-40,16,-24,-41
2021-01-13,Brønderslev,-36,13,-43,-41
2021-01-13,Dragør,-60,19,-49,-54
2021-01-13,Egedal,-62,19,-49,-52
2021-01-13,Esbjerg,-42,13,-46,-37
2021-01-13,Faaborg-Midtfyn,-38,14,-31,-34
2021-01-13,Fanø,-54,13,-42,-36
2021-01-13,Favrskov,-56,15,-42,-42
2021-01-13,Faxe,-44,14,-38,-37
2021-01-13,Fredensborg,-55,17,-49,-50
2021-01-13,Fredericia,-64,13,-47,-36
2021-01-13,Frederiksberg,-55,20,-56,-57
2021-01-13,Frederikshavn,-39,12,-49,-36
2021-01-13,Frederikssund,-50,16,-48,-43
2021-01-13,Furesø,-56,19,-26,-52
2021-01-13,Gentofte,-52,22,-49,-58
2021-01-13,Gladsaxe,-55,19,-21,-49
2021-01-13,Glostrup,-51,16,-58,-40
2021-01-13,Greve,-36,16,-31,-47
2021-01-13,Gribskov,-47,15,-49,-41
2021-01-13,Guldborgsund,-49,13,-38,-36
2021-01-13,Haderslev,-46,12,-23,-33
2021-01-13,Halsnæs,-42,15,-49,-39
2021-01-13,Hedensted,-50,14,-42,-31
2021-01-13,Helsingør,-49,16,-29,-45
2021-01-13,Herlev,-56,17,-45,-46
2021-01-13,Herning,-43,14,-44,-34
2021-01-13,Hillerød,3,17,-46,-46
2021-01-13,Hjørring,-54,14,-50,-39
2021-01-13,Høje-Taastrup,-51,16,-50,-43
2021-01-13,Holbæk,-57,15,-40,-40
2021-01-13,Holstebro,-34,12,-29,-33
2021-01-13,Horsens,-39,14,-44,-34
2021-01-13,Hørsholm,-55,19,-49,-60
2021-01-13,Hvidovre,-50,18,-29,-46
2021-01-13,Ikast-Brande,-48,14,-42,-33
2021-01-13,Ishøj,-41,14,-25,-38
2021-01-13,Jammerbugt,-52,14,-43,-40
2021-01-13,Kalundborg,-37,13,-48,-30
2021-01-13,Kerteminde,-54,14,-42,-35
2021-01-13,København,-61,21,-60,-54
2021-01-13,Køge,-54,16,-40,-43
2021-01-13,Kolding,-45,14,-43,-33
2021-01-13,Læsø,-52,14,-43,-40
2021-01-13,Langeland,-54,13,-42,-29
2021-01-13,Lejre,-54,19,-38,-47
2021-01-13,Lemvig,-50,15,-42,-34
2021-01-13,Lolland,-40,11,-38,-30
2021-01-13,Lyngby-Taarbæk,-63,21,-70,-57
2021-01-13,Mariagerfjord,-52,13,-43,-36
2021-01-13,Middelfart,-50,14,-26,-36
2021-01-13,Morsø,-52,14,-43,-35
2021-01-13,Næstved,-47,14,-30,-36
2021-01-13,Norddjurs,-50,11,-42,-31
2021-01-13,Nyborg,-41,14,-42,-37
2021-01-13,Odder,-50,15,-42,-43
2021-01-13,Odense,-63,16,-49,-43
2021-01-13,Odsherred,-56,13,-38,-36
2021-01-13,Randers,-48,14,-27,-40
2021-01-13,Rebild,-52,16,-43,-41
2021-01-13,Ringkøbing-Skjern,-55,12,-44,-29
2021-01-13,Ringsted,-53,15,-40,-42
2021-01-13,Rødovre,-52,17,-52,-45
2021-01-13,Roskilde,-63,18,-43,-49
2021-01-13,Rudersdal,-56,22,-49,-56
2021-01-13,Samsø,-50,15,-42,-39
2021-01-13,Skanderborg,-47,19,-33,-44
2021-01-13,Skive,-39,12,-28,-35
2021-01-13,Slagelse,-51,14,-40,-41
2021-01-13,Solrød,-50,15,-38,-49
2021-01-13,Sønderborg,-51,14,-51,-38
2021-01-13,Sorø,-62,16,-38,-40
2021-01-13,Stevns,-51,15,-38,-41
2021-01-13,Struer,-50,14,-42,-33
2021-01-13,Svendborg,-44,13,-49,-38
2021-01-13,Syddjurs,-55,14,-42,-40
2021-01-13,Tårnby,-76,17,-41,-50
2021-01-13,Thisted,-56,14,-42,-33
2021-01-13,Tønder,-49,11,-42,-33
2021-01-13,Vallensbæk,-55,19,-49,-51
2021-01-13,Varde,-55,12,-25,-31
2021-01-13,Vejen,-58,13,-42,-30
2021-01-13,Vejle,-49,15,-36,-37
2021-01-13,Vesthimmerlands,-46,12,-43,-34
2021-01-13,Viborg,-46,14,-52,-32
2021-01-13,Vordingborg,-46,14,-38,-38
2021-01-14,Aabenraa,-43,12,-42,-34
2021-01-14,Aalborg,-54,16,-46,-44
2021-01-14,Aarhus,-55,18,-49,-50
2021-01-14,Ærø,-50,13,-39,-37
2021-01-14,Albertslund,-51,13,-46,-42
2021-01-14,Allerød,-62,23,-46,-55
2021-01-14,Assens,-35,13,-39,-37
2021-01-14,Ballerup,-37,17,-39,-48
2021-01-14,Billund,-78,12,-39,-37
2021-01-14,Bornholm,-36,12,-46,-35
2021-01-14,Brøndby,-45,14,-25,-41
2021-01-14,Brønderslev,-38,14,-43,-38
2021-01-14,Dragør,-58,17,-46,-57
2021-01-14,Egedal,-52,18,-42,-53
2021-01-14,Esbjerg,-39,13,-47,-38
2021-01-14,Faaborg-Midtfyn,-32,14,-24,-34
2021-01-14,Fanø,-50,13,-39,-37
2021-01-14,Favrskov,-56,16,-41,-40
2021-01-14,Faxe,-47,14,-35,-42
2021-01-14,Fredensborg,-49,17,-46,-50
2021-01-14,Fredericia,-64,12,-42,-35
2021-01-14,Frederiksberg,-54,18,-52,-56
2021-01-14,Frederikshavn,-39,13,-50,-35
2021-01-14,Frederikssund,-47,14,-47,-42
2021-01-14,Furesø,-52,18,-21,-54
2021-01-14,Gentofte,-45,20,-42,-58
2021-01-14,Gladsaxe,-57,18,-9,-49
2021-01-14,Glostrup,-52,16,-43,-44
2021-01-14,Greve,-33,16,-31,-48
2021-01-14,Gribskov,-46,14,-46,-42
2021-01-14,Guldborgsund,-48,11,-32,-39
2021-01-14,Haderslev,-42,12,-23,-34
2021-01-14,Halsnæs,-40,14,-46,-39
2021-01-14,Hedensted,-48,14,-41,-28
2021-01-14,Helsingør,-44,15,-26,-46
2021-01-14,Herlev,-54,17,-43,-47
2021-01-14,Herning,-42,14,-47,-36
2021-01-14,Hillerød,-3,17,-40,-48
2021-01-14,Hjørring,-51,13,-41,-38
2021-01-14,Høje-Taastrup,-50,15,-42,-44
2021-01-14,Holbæk,-54,14,-40,-40
2021-01-14,Holstebro,-39,13,-33,-33
2021-01-14,Horsens,-28,14,-40,-35
2021-01-14,Hørsholm,-48,17,-46,-54
2021-01-14,Hvidovre,-47,16,-25,-45
2021-01-14,Ikast-Brande,-45,15,-41,-31
2021-01-14,Ishøj,-44,12,-26,-38
2021-01-14,Jammerbugt,-50,14,-30,-37
2021-01-14,Kalundborg,-30,13,-50,-33
2021-01-14,Kerteminde,-50,9,-39,-33
2021-01-14,København,-59,20,-58,-54
2021-01-14,Køge,-53,15,-35,-45
2021-01-14,Kolding,-40,14,-43,-33
2021-01-14,Læsø,-50,14,-43,-39
2021-01-14,Langeland,-50,13,-39,-27
2021-01-14,Lejre,-45,17,-35,-50
2021-01-14,Lemvig,-48,15,-41,-35
2021-01-14,Lolland,-32,11,-35,-30
2021-01-14,Lyngby-Taarbæk,-57,21,-64,-57
2021-01-14,Mariagerfjord,-45,14,-43,-35
